Page,Review_ID,Author_Name,Rating_Stars,Review_Title,Review_Text,City,Posted_Date,Helpful_Count,Certified_Buyer,Converted_Date,Sentiment,Misspelled_Title_Words,Misspelled_Text_Words,Cleaned_Review_Title,Cleaned_Review_Text,Tokenized_Review_Title,Tokenized_Review_Text,review_length,length_category,dominant_topic,aspects,complaints,has_complaint
7,P7_REV_007,MANIDIPA DAS,5.0,Just wow!,Awesome,Barasat,2 months ago,4,Yes,2025-09-27 04:25:15.123822,2,[],[],wow,awesome,['wow'],['awesome'],7,short,0,[],[],False
7,P7_REV_013,shankar Daddimani,5.0,Just wow!,Top class flagship mobile display camera parformance,Kolhapur District,1 month ago,2,Yes,2025-10-27 04:25:15.123843,2,[],['parformance'],wow,top class flagship mobile display camera performance,['wow'],"['top', 'class', 'flagship', 'mobile', 'display', 'camera', 'performance']",52,medium,9,"['camera', 'performance', 'display']","['camera', 'performance', 'display']",True
7,P7_REV_014,Stranger For u,5.0,Wonderful,This good phone for camera  and all  of. I listened  somewhere  on social  media  that  battery  is not good perform  but  i  charged  full  battery  i used  full  day  with  any  complaint  so  you can buy this  phone,Ahmedabad,1 month ago,2,Yes,2025-10-27 04:25:15.123849,2,[],[],wonderful,good phone camera listened somewhere social medium battery not good perform charged full battery used full day complaint buy phone,['wonderful'],"['good', 'phone', 'camera', 'listened', 'somewhere', 'social', 'medium', 'battery', 'not', 'good', 'perform', 'charged', 'full', 'battery', 'used', 'full', 'day', 'complaint', 'buy', 'phone']",218,long,9,"['camera', 'battery']","['camera', 'battery']",True
7,P7_REV_016,Mahammad Abdul  Zaleel SK,5.0,Just wow!,"Samsung s series mobiles lot of improvements in recent years, good compact mobile but flipkart delivery system in Nellore was pathetic",Nellore,1 month ago,2,Yes,2025-10-27 04:25:15.123852,2,[],['nellore'],wow,samsung series mobile lot improvement recent year good compact mobile flipkart delivery system nelle wa pathetic,['wow'],"['samsung', 'series', 'mobile', 'lot', 'improvement', 'recent', 'year', 'good', 'compact', 'mobile', 'flipkart', 'delivery', 'system', 'nelle', 'wa', 'pathetic']",134,medium,1,[],"['design', 'delivery']",True
7,P7_REV_015,ONGC A/C S G AWAR CPF 127937 CPF 127937,5.0,Excellent,S24  is amazing phone at just 40K. Surprisingly battery life is also very good with SD 8Gen3.,Raigarh District,1 month ago,2,Yes,2025-10-27 04:25:15.123855,2,[],[],excellent,amazing phone surprisingly battery life also good 8gen3,['excellent'],"['amazing', 'phone', 'surprisingly', 'battery', 'life', 'also', 'good', '8gen3']",93,medium,4,['battery'],['battery'],True
7,P7_REV_009,Deepak Bhushan,5.0,Excellent,"Overall very good smartphone. Not for heavy users or professional photographers. Very crisp display. Very fast. Battery drains fast, light to medium users can use it full day with 1 time charge.",Patna,4 days ago,2,Yes,2025-11-22 04:25:15.123859,2,[],[],excellent,overall good smartphone not heavy user professional photographer crisp display fast battery drain fast light medium user use full day time charge,['excellent'],"['overall', 'good', 'smartphone', 'not', 'heavy', 'user', 'professional', 'photographer', 'crisp', 'display', 'fast', 'battery', 'drain', 'fast', 'light', 'medium', 'user', 'use', 'full', 'day', 'time', 'charge']",194,medium,5,"['camera', 'battery', 'performance', 'display', 'heating']","['heating', 'camera', 'battery', 'display']",True
7,P7_REV_012,Rasesh Daru,5.0,Excellent,Good Purchase 1. Nice Camera Quality 2. Due to compact Design its comfortable in hand3. Premium Feel in Hand alomg with Premium minimalistic Design4. Voice Quality Nice,Vadodara,30 days ago,2,Yes,2025-10-27 04:25:15.123862,2,[],"['alomg', 'minimalistic']",excellent,good purchase nice camera quality due compact design comfortable premium feel hand along premium minimalist voice quality nice,['excellent'],"['good', 'purchase', 'nice', 'camera', 'quality', 'due', 'compact', 'design', 'comfortable', 'premium', 'feel', 'hand', 'along', 'premium', 'minimalist', 'voice', 'quality', 'nice']",168,medium,7,['camera'],"['camera', 'design', 'quality']",True
7,P7_REV_011,Amit  Admame,5.0,Brilliant,"Writing a review after 1 month of usage.This phone has made me write it otherwise I don't usually do it.One word for this phone - 'Amazing'.Everything is 5/5 I saw too many comments about battery it lasts me for a day with 6 hr of SOT and this has not changed.  And if you put this on other performance mode profile it will last for 7.5hr SOT. Taking about camera its just amazing, clearly my friends using iPhones was suddenly using this phone to take pictures the 3x is the most loved th...",Wardha,24 days ago,2,Yes,2025-11-02 04:25:15.123865,2,[],['iphones'],brilliant,writing review month usage phone ha made write otherwise not usually one word phone amazing everything saw many comment battery last day sot ha not changed put performance mode profile last sot taking camera amazing clearly friend using phone wa suddenly using phone take picture loved,['brilliant'],"['writing', 'review', 'month', 'usage', 'phone', 'ha', 'made', 'write', 'otherwise', 'not', 'usually', 'one', 'word', 'phone', 'amazing', 'everything', 'saw', 'many', 'comment', 'battery', 'last', 'day', 'sot', 'ha', 'not', 'changed', 'put', 'performance', 'mode', 'profile', 'last', 'sot', 'taking', 'camera', 'amazing', 'clearly', 'friend', 'using', 'phone', 'wa', 'suddenly', 'using', 'phone', 'take', 'picture', 'loved']",492,long,1,"['camera', 'battery', 'performance']","['camera', 'battery', 'performance']",True
7,P7_REV_010,Sanju Surendran,5.0,Worth every penny,Everything is good but the battery backup is so poor,Kollam District,10 days ago,2,Yes,2025-11-16 04:25:15.123868,2,[],[],worth every penny,everything good battery backup poor,"['worth', 'every', 'penny']","['everything', 'good', 'battery', 'backup', 'poor']",52,medium,8,['battery'],['battery'],True
8,P8_REV_009,Amit kumar singh,5.0,Wonderful,"Battery performance could have been better. For heavy users, an evening top-up is required. For normal usage, it lasts the whole day.",Bhabua,1 month ago,2,Yes,2025-10-27 04:25:15.123871,2,[],[],wonderful,battery performance could better heavy user evening top required normal usage last whole day,['wonderful'],"['battery', 'performance', 'could', 'better', 'heavy', 'user', 'evening', 'top', 'required', 'normal', 'usage', 'last', 'whole', 'day']",133,medium,5,"['battery', 'performance']","['battery', 'performance', 'software']",True
8,P8_REV_013,Pravin Sharma,5.0,Awesome,Its a good phone with amazing features but if you want to have great battery performance than think twice cause its battery performance is bit low. Simply it touch and feel like iphone 14 and battery perform like that only. But in features its ahead of its time. Camera quality is also good can be better.,Delhi Division,1 month ago,2,Yes,2025-10-27 04:25:15.123874,2,[],[],awesome,good phone amazing feature want great battery performance think twice cause battery performance bit low simply touch feel like iphone battery perform like feature ahead time camera quality also good better,['awesome'],"['good', 'phone', 'amazing', 'feature', 'want', 'great', 'battery', 'performance', 'think', 'twice', 'cause', 'battery', 'performance', 'bit', 'low', 'simply', 'touch', 'feel', 'like', 'iphone', 'battery', 'perform', 'like', 'feature', 'ahead', 'time', 'camera', 'quality', 'also', 'good', 'better']",305,long,2,"['camera', 'battery', 'performance']","['camera', 'battery', 'performance', 'quality']",True
8,P8_REV_010,junayed  Alam,5.0,Wonderful,"I have been using the Galaxy S24 for some time now and I am really happy with it. The phone feels very premium in hand and the display is bright, smooth and perfect for watching videos. Performance is super fast, apps open instantly and everything runs buttery smooth.Battery life is solid too. I am a light user with no gaming and I usually get around 7 hours of screen on time, which easily lasts me the whole day. The cameras are excellent, sharp photos and natural colors even in low light....",Maldah District,1 month ago,2,Yes,2025-10-27 04:25:15.123877,2,[],['buttery'],wonderful,using galaxy time really happy phone feel premium hand display bright smooth perfect watching video performance super fast apps open instantly everything run battery smooth battery life solid light user no gaming usually get around hour screen time easily last whole day camera excellent sharp photo natural color even low light,['wonderful'],"['using', 'galaxy', 'time', 'really', 'happy', 'phone', 'feel', 'premium', 'hand', 'display', 'bright', 'smooth', 'perfect', 'watching', 'video', 'performance', 'super', 'fast', 'apps', 'open', 'instantly', 'everything', 'run', 'battery', 'smooth', 'battery', 'life', 'solid', 'light', 'user', 'no', 'gaming', 'usually', 'get', 'around', 'hour', 'screen', 'time', 'easily', 'last', 'whole', 'day', 'camera', 'excellent', 'sharp', 'photo', 'natural', 'color', 'even', 'low', 'light']",497,long,9,"['camera', 'battery', 'performance', 'display', 'heating']","['heating', 'camera', 'battery', 'performance', 'display', 'design']",True
8,P8_REV_012,shilpa Bairagi,5.0,Fabulous!,Just osm,Purba Bardhaman District,1 month ago,2,Yes,2025-10-27 04:25:15.123880,2,[],[],fabulous,osm,['fabulous'],['osm'],8,short,0,[],[],False
8,P8_REV_007,Deva raj,5.0,Terrific,Look like a premium device,Chennai,1 month ago,2,Yes,2025-10-27 04:25:15.123883,2,[],[],terrific,look like premium device,['terrific'],"['look', 'like', 'premium', 'device']",26,short,8,[],['design'],True
8,P8_REV_008,Subhanjan,5.0,Brilliant,"Amazing smartphone, awesome camera",Teleni Para,1 month ago,2,Yes,2025-10-27 04:25:15.123887,2,[],[],brilliant,amazing smartphone awesome camera,['brilliant'],"['amazing', 'smartphone', 'awesome', 'camera']",34,short,8,['camera'],['camera'],True
8,P8_REV_011,Zia ur Rehman,5.0,Mind-blowing purchase,"I am writing this review after 10-15 days of usage. This phone is really a beast. I was using iphones before as they feel handy. I always had a second thought if this really meet my expectation comparing iphones. I must say it was beyond my expectation. Thanks flipkart. Pros : Display, Device performance and premium feelCons : Battery gets drains easily when you use frequent camera and slight heat up the device lStill for the price and features this phone offers its a damm crazy device....",Bangalore,1 month ago,2,Yes,2025-10-27 04:25:15.123890,2,[],"['iphones', 'iphones.', 'feelcons', 'lstill', 'damm']",mind blowing purchase,writing review day usage phone really beast wa using phone feel handy always second thought really meet expectation comparing phone must say wa beyond expectation thanks flipkart pro display device performance premium falcon battery get drain easily use frequent camera slight heat device still price feature phone offer dam crazy device,"['mind', 'blowing', 'purchase']","['writing', 'review', 'day', 'usage', 'phone', 'really', 'beast', 'wa', 'using', 'phone', 'feel', 'handy', 'always', 'second', 'thought', 'really', 'meet', 'expectation', 'comparing', 'phone', 'must', 'say', 'wa', 'beyond', 'expectation', 'thanks', 'flipkart', 'pro', 'display', 'device', 'performance', 'premium', 'falcon', 'battery', 'get', 'drain', 'easily', 'use', 'frequent', 'camera', 'slight', 'heat', 'device', 'still', 'price', 'feature', 'phone', 'offer', 'dam', 'crazy', 'device']",494,long,5,"['camera', 'battery', 'performance', 'display', 'heating']","['heating', 'camera', 'battery', 'performance', 'display', 'price', 'design']",True
8,P8_REV_014,MANAS MUKHERJEE,5.0,Worth every penny,Apart from Battery life everything is good.,Bankura,1 month ago,2,Yes,2025-10-27 04:25:15.123893,2,[],[],worth every penny,apart battery life everything good,"['worth', 'every', 'penny']","['apart', 'battery', 'life', 'everything', 'good']",43,short,7,['battery'],['battery'],True
8,P8_REV_015,Deepanshu Raj,5.0,Classy product,Impressive,Purnia,1 month ago,2,Yes,2025-10-27 04:25:15.123896,2,[],[],classy product,impressive,"['classy', 'product']",['impressive'],10,short,0,[],[],False
8,P8_REV_016,Himanshu,5.0,Classy product,amazing galaxy 💜 😍,Haridwar,1 month ago,2,Yes,2025-10-27 04:25:15.123899,2,[],[],classy product,amazing galaxy,"['classy', 'product']","['amazing', 'galaxy']",18,short,0,[],[],False
9,P9_REV_016,DARSHAN PORIYA,5.0,Awesome,Very Good,Junagadh,2 months ago,2,Yes,2025-09-27 04:25:15.123902,2,[],[],awesome,good,['awesome'],['good'],9,short,0,[],[],False
9,P9_REV_014,Yadu Deshmukh,5.0,Super!,Superb Design and display alsoCamera quality is superb ..Love to use . It's feel premium because it's compact Only one cause is battery drain You have suffer from battery backup because S24 has only 4000mah battery you have to charge atleast 2 time In a dayBut the only problem is,Parbhani District,1 month ago,2,Yes,2025-10-27 04:25:15.123905,2,[],['daybut'],super,superb design display alsocamera quality superb love use feel premium compact one cause battery drain suffer battery backup ha battery charge atleast time debut problem,['super'],"['superb', 'design', 'display', 'alsocamera', 'quality', 'superb', 'love', 'use', 'feel', 'premium', 'compact', 'one', 'cause', 'battery', 'drain', 'suffer', 'battery', 'backup', 'ha', 'battery', 'charge', 'atleast', 'time', 'debut', 'problem']",280,long,8,"['camera', 'battery', 'display']","['camera', 'battery', 'display', 'design', 'quality']",True
9,P9_REV_008,BIKASH  CHETIA,5.0,Excellent,Camera is the main reason for my buying.There is a heating issue.,Lakhimpur District,1 month ago,2,Yes,2025-10-27 04:25:15.123908,2,[],[],excellent,camera main reason buying heating issue,['excellent'],"['camera', 'main', 'reason', 'buying', 'heating', 'issue']",65,medium,9,"['camera', 'heating']","['heating', 'camera']",True
9,P9_REV_013,AMRIT KUMAR,5.0,Classy product,Very good fon,Hyderabad,1 month ago,2,Yes,2025-10-27 04:25:15.123926,2,[],[],classy product,good fon,"['classy', 'product']","['good', 'fon']",13,short,0,[],[],False
